publisher	journal	issn	role	editor	affiliation	url	date
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. András Balla	Department of Physiology, Semmelweis University, Faculty of Medicine, H-1094 Budapest, Hungary	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Rina Bandopadhyay	UCL Institute of Neurology, London, UK	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Debabrata Banerjee	Department of Pharmacology, Rutgers, Robert Wood Johnson Medical School (RWJMS), Piscataway, NJ 08854, USA	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. João T. Barata	Instituto de Medicina Molecular, Faculdade de Medicina da Universidade de Lisboa , Av. Professor Egas Moniz, ​1649-​028 Lisboa, Portugal	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Barbara Barboni	Faculty of Biosciences and Technology for Food, Agriculture and Environment, University of Teramo, 64100 Teramo, Italy	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Lucio Barile	1. Faculty of Biomedical Sciences, Università Svizzera Italiana, 6962 Lugano, Switzerland	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Cord Brakebusch	Biotech Research &amp; Innovation Centre, The University of Copenhagen, Copenhagen, Denmark	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Alexander E. Kalyuzhny	Neuroscience, UMN Twin Cities, 6-145 Jackson Hall, 321 Church St SE, Minneapolis, MN 55455, USA	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Bor Luen Tang	Department of Biochemistry, Yong Loo Lin School of Medicine, National University of Singapore, Singapore, Singapore	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Kay-Dietrich Wagner * 	Université Côte d’Azur, CNRS, INSERM, iBV, 06107 Nice, France	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Alexander Dityatev * 	Deutsches Zentrum für Neurodegenerative Erkrankungen (DZNE), D-39120 Magdeburg, Germany	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Suleyman Allakhverdiev * 	К.А. Timiryazev Institute of Plant Physiology RAS, 35 Botanicheskaya St., 12 7276 Moscow, Russia	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Paolo Bernardi * 	Department of Biomedical Sciences, University of Padova, Via Ugo Bassi 58/B, I-35131 Padova, Italy	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Christoph Englert * 	Leibniz Institute on Aging - Fritz Lipmann Institute, 07745 Jena, Germany	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Alexander V. Ljubimov * 	Biomedical Sciences and Neurosurgery, Regenerative Medicine Institute Eye Program, Cedars-Sinai Medical Center, Medicine, UCLA School of Medicine, Los Angeles, CA, USA	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Hiroshi Miyamoto * 	Director of Genitourinary Pathology, University of Rochester Medical Center, Rochester, NY, USA	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Alessandro Poggi * 	Unit of Molecular Oncology and Angiogenesis, IRCCS Ospedale Policlinico San Martino, 16132 Genoa, Italy	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Fulvio Reggiori * 	Department of Cell Biology, University of Groningen, University Medical Center Groningen, Antonious Deusinglaan 1, 9713 AV Groningen, The Netherlands	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Francisco Rivero * 	Reader in Biomedical Science, Hull York Medical School, University of Hull, Hull HU6 7RX, UK	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Naweed I. Syed * 	Department of Cell Biology and Anatomy, Hotchkiss Brain Institute, Alberta Children's Hospital Research Institute, Cumming School of Medicine, University of Calgary, Calgary, AB T2N 1N4, Canada	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Ritva Tikkanen * 	Institute of Biochemistry, Medical Faculty, Justus-Liebig University of Giessen, Friedrichstrasse 24, D-35392 Giessen, Germany	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Stephen Yarwood * 	Institute of Biological Chemistry, Biophysics, and Bioengineering, School of Engineering and Physical Sciences, William Perkin Building, Heriot–Watt University, Edinburgh EH14 4AS, UK	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Mark R. Wilson * 	Illawarra Health and Medical Research Institute, and Molecular Horizons, School of Chemistry and Molecular Bioscience, University of Wollongong, Northfields Avenue, Wollongong, NSW 2522, Australia	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Hashim Abdul-Khaliq	Universitätsklinikum des Saarlandes Medizinische Fakultät der Universität des Saarlandes, Homburg, Germany	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Soman Ninan Abraham	Department of Pathology, Duke University Medical Center (DUMC), Durham, NC 27710, USA	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Isabel A. Abreu	Proteome Regulation in Plants Lab, GPlantS Unit, Instituto de Tecnologia Química e Biológica, Av. da República, 2780-157 Oeiras, Portugal	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Wado Akamatsu	Genomic and Regenerative Medicine, Juntendo University School of Medicine, 2-1-1 Hongo, Bunkyo-ku, Tokyo 113-8421, Japan	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Payam Akhyari	Department of Cardiac Surgery, Medical Faculty and University Hospital, Heinrich Heine University Duesseldorf, Moorenstr. 5, 40225 Duesseldorf, Germany	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Seiji Akimoto	Department of Chemistry, Graduate School of Science, Kobe University, 1-1 Rokkodai-cho, Nada-ku, Kobe, Hyogo 657-8501, Japan	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Moulay Alaoui-Jamali	Departments of Medicine and Oncology, Faculty of Medicine, McGill University, Montreal, QC H3A 0G4, Canada	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Anthony Albert	Vascular Biology Research Centre, University of London, London, UK	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Adriana Albini	Laboratory of Vascular Biology and Angiogenesis, IRCCS MultiMedica, 20138 Milan, Italy	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Hakan Aldskogius	Department of Neuroscience, Uppsala University, Uppsala, Sweden	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Catherine Alix-Panabieres	University Medical Center of Montpellier, IURC, Laboratory of Rare Human Circulating Cells (LCCRH), 641 avenue du Doyen Gaston Giraud, 34093 Montpellier, France	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Richard Allsopp	Institute for Biogenesis Research, Department of Anatomy, Biochemistry and Physiology, John A. Burns School of Medicine, University of Hawaii, Honolulu, HI 96813, USA	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. María Teresa Alonso	Instituto de Biologia y Genetica Molecular (IBGM), University of Valladolid, CSIC-UVA, Valladolid, Spain	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Manfred Alsheimer	Department of Cell and Developmental Biology (Zoologie I), Biocenter, University of Wuerzburg, Wurzburg, Germany	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Fiorella Altruda	Director of the Molecular Biotechnology Center, Department of Molecular Biotechnology and Health Sciences, University of Turin, via Nizza 52, 10126 Torino, Italy	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Ezequiel Álvarez	1. Departamento de Farmacología, Farmacia y Tecnología Farmacéutica, Universidad de Santiago de Compostela, 15782 Santiago de Compostela, Spain	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Javier Alvarez	Department of Biochemistry and Molecular Biology and Physiology, Faculty of Medicine, University of Valladolid, and Institute of Biology and Molecular Genetics (IBGM), University of Valladolid and CSIC. C/Ramón y Cajal 7, 47005 Valladolid, Spain	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Cristine Alves Da Costa	Université Côte d’Azur, INSERM, CNRS, IPMC, team labeled “Laboratory of Excellence (LABEX) Distalz”, 660 route des Lucioles, 06560 Sophia-Antipolis, Valbonne, France	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Gualtiero Alvisi	Department of Molecular Medicine, University of Padua, 35121 Padua, Italy	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Giovanni Amabile	Chief Executive Officer, Enthera, Milano, Italy	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Giuseppina Amadoro	1. Institute of Translational Pharmacology (IFT)-CNR, Via Fosso del Cavaliere 100, 00133 Rome, Italy	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Fernanda Amicarelli	Depertment of Life, Health and Environmental Sciences,University of L’Aquila, via Vetoio – Coppito, 67100 L’Aquila, Italy	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Claudia D. Andl	Burnett School of Biomedical Sciences, University of Central Florida, Orlando, FL, USA	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. István Andó	Laboratory of Innate Immunity, Institute of Genetics, Biological Research Centre Szeged, 6726 Szeged, Hungary	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Wolfram Antonin	Institute of Biochemistry and Molecular Cell Biology, Medical Faculty, RWTH Aachen University, Pauwelsstraße 30, 52074 Aachen, Germany	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Smaragdi Antonopoulou	Department of Nutrition-Dietetics, School of Health Science and Education, Harokopio University, 70 Eleftheriou Venizelou Avenue, 176 71 Kallithea, Greece	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Fawzi Aoudjit	Department of Microbiology and Immunology, Faculty of Medicine, Université Laval, Quebec, QC, Canada	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Rami Aqeilan	Division of Cell biology, Immunology and Cancer Research, Hebrew University-Hadassah Medical School, Lautenberg Center for Immunology and Cancer Research, Jerusalem 91120, Israel	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Toshiyuki Araki	National Institute of Neuroscience, National Center of Neurology and Psychiatry, Kodaira, Tokyo, Japan	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Javier Conde Aranda	Molecular and Cellular Gastroenterology, Health Research Institute of Santiago de Compostela (IDIS), Santiago de Compostela, Spain	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Hugo Arias-Pulido	Department of Microbiology and Immunology, Geisel School of Medicine at Dartmouth, 621 Rubin Building - HB7936, 1 Medical Center Dr. Lebanon, NH 03756, USA	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Robert Arkowitz	Institute of Biology Valrose (iBV), UMR CNRS7277 - INSERM1091 - Université Côte d'Azur, 06108 Nice, France	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Jane Armstrong	Faculty of Health Sciences and Wellbeing, University of Sunderland, Sunderland SR1 3SD, UK	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Yvan Arsenijevic	Unit of Retinal Degeneration and Regeneration, Department of Ophthalmology, University of Lausanne, Hôpital Ophtalmique Jules-Gonin, Fondation Asile des aveugles, 1004 Lausanne, Switzerland	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Thiruma Valavan Arumugam	Department of Physiology, Anatomy &amp; Microbiology, School of Life Sciences, La Trobe University, Melbourne Campus, VIC 3086, Australia	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Hossam Ashour	Department of Integrative Biology, College of Arts and Sciences, University of South Florida, St. Petersburg, FL, USA	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Anthony Ashton	Division of Cardiovascular Medicine, Lankenau Institute for Medical Research, Wynnewood, PA 19096, USA	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Mohammad Asim	Assistant Professor, Department of Clinical &amp; Experimental Medicine, University of Surrey, Surrey, UK	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Peter Askjaer	Andalusian Center for Developmental Biology (CABD), Spanish Research Council, Universidad Pablo de Olavide, Sevilla, Spain	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Mukundan G. Attur	Department of Medicine, Division of Rheumatology, NYU Grossman School of Medicine, New York, NY, USA	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Gil Atzmon	Department of Biology, Faculty of Natural Sciences, University of Haifa, Mount Carmel, Haifa 31905, Israel	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. George Augustine	Lee Kong Chian School of Medicine, Nanyang Technological University, Singapore 308232, Singapore	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Tomer Avidor-Reiss	Department of Biological Sciences, University of Toledo, Toledo, OH 43607, USA	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Prof. Dr. Jane Azizkhan-Clifford	Department of Biochemistry and Molecular Biology, Drexel University College of Medicine, Philadelphia, PA 19102, USA	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Véronique Azuara	Epigenetics and Development Group, Stem Cell Biology, Institute of Reproductive and Developmental Biology, Faculty of Medicine, Imperial College London, Hammersmith Hospital, Du Cane Road, London W12 ONN, UK	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Yasu-Taka Azuma	Laboratory of Veterinary Pharmacology, Division of Veterinary Science, Osaka Prefecture University Graduate School of Life and Environmental Sciences, 1-58 Rinku-ohraikita, Izumisano, Osaka 598-8531, Japan	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Magda Babina	Department of Dermatology, Venerology and Allergology, Charité-Universitätsmedizin Berlin, 10117 Berlin, Germany	https://www.mdpi.com/journal/cells/editors	2022-01-13
MDPI	Cells	2073-4409	Editorial Board Members	 Dr. Eduard B. Babiychuk	Institut für Anatomie, Bern, Switzerland	https://www.mdpi.com/journal/cells/editors	2022-01-13
